WOJ,POW,NAZWA
18,13,Czajków
18,13,Góra
18,14,Pod Wisłokiem
18,14,Podkopanie
18,9,Onyszczaki
18,9,Czarne
18,9,Złomy Polskie
18,12,Knieja
18,12,Pogońcowa Smuga
18,14,Parcelacja
18,14,Cegielnia
18,2,Mała Strona
18,2,Polana
18,2,Wieliwiszczyzna
18,2,Zalas
18,2,Buczkówka
18,2,Folwark
18,2,Jajkówka
18,2,Jasek
18,2,Mazurówka
18,2,Mikosiówka
18,2,Obojówka
18,2,Obszar
18,2,Ostrowiec
18,2,Pietrykówka
18,2,Potok
18,2,Rębówka
18,2,Rzepkówka
18,2,Ściborówka
18,2,Terchówka
18,2,Wolajnówka
18,2,Zublówka
18,2,Góra
18,2,Skokówka
18,2,Zagroda
18,5,Góry
18,5,Pasterniki
18,5,Pod Bajdami
18,5,Syzma
18,7,Jurczyków
18,7,Kmieca
18,7,Kmieca Łąka
18,7,Kobzowa
18,7,Komisarskie
18,7,Kowalowa
18,7,Lipówki
18,7,Moskalówka
18,7,Muchowa
18,15,Stary Szlak-Leśniczówka
18,11,Kolonia
18,3,Królówka
18,3,Olszyny
18,3,Piaski
18,3,Borek
18,3,Borki
18,3,Zagrodzie
18,3,Nieciówka
18,3,Na Dworskiem
18,3,Bródki
18,3,Kędzierz
18,3,Podedwór
18,1,Czarna Kopalnia
18,1,Górny Koniec
18,6,Majdańskie
18,3,Kowalówka
18,3,Rynek
18,3,Środek
18,3,Wiochna
18,3,Zalesie
18,3,Zamoście Drugie
18,3,Zamoście Pierwsze
18,3,Głodomanek
18,3,Rola
18,3,Sewerówka
18,7,Mury
18,21,Kąt
18,21,Podgłębokie
18,8,Ugory
18,8,Zabłociska
18,10,Podkudłacz
18,11,Pod Karczmą
18,12,Borowina
18,12,Bisy
18,12,Bukowina
18,12,Kudelki
18,12,Ług
18,12,Nadjeziorze
18,12,Nowa Wieś
18,12,Piaski
18,12,Poświętna
18,12,Stara Wieś
18,12,Wypych
18,12,Folwark
18,12,Niwa
18,13,Na Szwedach
18,15,Dolna Wiśniowa
18,15,Doły
18,15,Łono
18,15,Łysa Góra
18,15,Malanówki
18,15,Pod Cmentarzem
18,15,Podlesie
18,15,Słotwiny
18,15,Tuczarnia
18,15,Wieprzówka
18,16,Budy
18,16,Piekło
18,16,Krasne
18,17,Za Dudyńcami
18,18,Barda
18,18,Biedaczów
18,19,Bania
18,19,Bełk
18,19,Fryjsówki
18,19,Koło Przylaska
18,19,Na Dziale
18,19,Niebylec
18,19,Pasoczyzna
18,19,Pstrągowa Górna
18,19,Ryboniówka
18,19,Rzeki
18,19,Smykówki
18,19,Steinbruch
18,19,Na Grabówce
18,19,Przyrwa
18,19,Przyrwa
18,19,Za Dworem
18,19,Za Ławą
18,20,Niwka
18,20,Gawralin
18,11,Podbrowarze
18,12,Mokradło
18,12,Rędziny
18,2,Drożdżalówka
18,15,Łuski
18,15,Wisy
18,20,Chojaczki
18,20,Cypel
18,20,Do Serafina
18,20,Gałka
18,20,Janówka
18,20,Jarosy
18,20,Józefów
18,20,Karolówka
18,20,Koniecpol
18,12,Jeziorko
18,11,Błonie
18,11,Grabówka
18,11,Pniaki
18,11,Poręby
18,11,Zarzecze
18,11,Berdechów
18,11,Kąty
18,11,Łysa Góra
18,11,Szczyry
18,11,Debrzyna
18,11,Grądy
18,11,Ruda
18,11,Zastawie
18,11,Berdechów
18,11,Kąty
18,11,Kochanówka
18,11,Kolonia
18,11,Miasteczko
18,11,Wychylówka
18,11,Górka
18,11,Kolonia
18,11,Miasteczko
18,11,Poręby Kądzielskie
18,11,Poręby Nagoskie
18,11,Poręby Wylowskie
18,11,Górscy
18,11,Jacyki
18,11,Smoły
18,11,Stare
18,11,Zagrody
18,11,Kmiecie
18,11,Podlesie
18,11,Zagrody
18,11,Koniec
18,11,Lisiarnia
18,11,Rejowiec
18,11,Za Torem
18,11,Błonie
18,11,Chęcin
18,11,Dąbie
18,11,Gumienice
18,11,Kolonia
18,11,Kolonia pod Rzemieniem
18,11,Pikułówka
18,11,Kądziołki
18,11,Kąty
18,11,Poręby
18,11,Borki
18,11,Podlesie
18,11,Wola
18,7,Deszno
18,7,Młyn
18,7,Pod Hubinem
18,1,Łodyna-Ług
18,19,Górna
18,7,Zapłocie
18,7,Za Torem
18,17,Kożuszne
18,7,Siciny
18,7,Wygoda
18,7,Zamorwana
18,5,Suchowac Mały
18,5,Niżni Koniec
18,5,Wyżni Koniec
18,2,Rymarczyna
18,1,Borsukowce
18,7,Osiek
18,16,Flagówka
18,16,Folwark
18,16,Jamborówka
18,16,Karasiówka
18,16,Kłyżówka
18,16,Kościelnówka
18,16,Łukaszówka
18,16,Martowicze
18,16,Podlipa
18,16,Pustki
18,16,Roztoka
18,16,Skotnik
18,16,Miasteczko
18,16,Osiki
18,16,Pasieka
18,16,Pustki
18,16,Wysoka
18,16,Kalwaria
18,16,Kimlina
18,16,Kocyłówka
18,16,Liszki
18,16,Łukawica
18,16,Miasteczko
18,16,Podlesie
18,16,Pohorysko
18,16,Poręby
18,16,Siemianowskie
18,16,Kaczmarówka
18,16,Kolonia
18,16,Zagóra
18,19,Wola
18,16,Koniec
18,16,Las
18,16,Piaski
18,16,Staw
18,16,Zagrody
18,15,Rędziny
18,15,Sępia
18,15,Wola
18,15,Wychylówka
18,15,Zarzecze
18,15,Pole Nockowskie
18,15,Stawiska
18,15,Zagrody
18,15,Zapaść
18,15,Rzeki
18,6,Stare Poręby
18,8,Zadwory
18,8,Zagrody
18,8,Zagrody
18,11,Źródła
18,8,Podbór
18,8,Budy-Koniec
18,8,Budy-Zagumnie
18,8,Budy-Zastawie
18,15,Rędziny
18,15,Zagrody
18,15,Zarzecze
18,15,Za Torem
18,16,Trzeboś Dolna
18,16,Trzeboś Górna
18,16,Mościny
18,16,Podlesie
18,16,Kuduki
18,16,Marynin
18,16,Siciarska
18,19,Skała
18,19,Tamta Strona
18,19,Za Polem
18,19,Zagórze
18,19,Odebraniec
18,19,Rędziniaki
18,19,Walęgówki
18,19,Wielkie Pole
18,19,Za Wodą
18,16,Miśtówka
18,16,Krzywe
18,11,Światy
18,11,Trele
18,11,Węglarka
18,20,Majdańskie
18,20,Piasecznik
18,20,Podgóra
18,20,Podpołoń
18,20,Poręba
18,20,Porębniki
18,20,Za Borkiem
18,20,Zajazie
18,20,Zawodziany
18,18,Chudziki
18,18,Dąbrówka
18,18,Gojanów
18,20,Podkole
18,20,Przybyłów
18,12,Podpory
18,12,Kąty
18,12,Kolonia
18,6,Rębisze
18,20,Pod Górą
18,12,Zagumnie
18,12,Zastawie
18,12,Dyjaki
18,12,Koszary
18,12,Podosiczyna
18,12,Zachoina
18,12,Porębiska
18,12,Bór
18,12,Buława
18,12,Nadtamy
18,12,Górka
18,12,Pałki
18,12,Zakurzynka
18,3,Góra
18,3,Jamy
18,3,Niziny
18,3,Okop
18,3,Piecowiska
18,3,Stoszki
18,11,Liźniowiec
18,7,Nawsie
18,7,Olszyny
18,7,Pasternik
18,7,Paszudowa
18,7,Rykałów
18,7,Szwastowa
18,7,Talagowa Góra
18,7,Kowalówka
18,7,Gołąbki
18,7,Z Końca
18,2,Plac
18,2,Podole
18,7,Czekaj
18,7,Dębina
18,7,Pasze
18,7,Sołtysowo
18,7,Strona Południowa
18,7,Strona Północna
18,7,Wójtostwo
18,7,Zagórze Pierwsze
18,7,Dół
18,7,Działy
18,7,Góra
18,7,Łęg
18,7,Koło Folwarku
18,7,Koło Skwarów
18,7,Miasteczko
18,5,Wielka Debrza
18,2,Skała
18,2,Tarnki
18,2,Uryciówka
18,2,Warszawa
18,2,Widacz
18,2,Zakopiec
18,2,Rzeki
18,2,Warzyce
18,2,Kruhel
18,2,Łąka
18,2,Pierogówka
18,2,Podchełm
18,2,Poddąb
18,2,Półanki
18,2,Psiarnia
18,2,Smorogówka
18,2,Stawki
18,2,Turoniówka
18,2,Uryciówka
18,2,Niemcówki
18,21,Łazy
18,21,Mikołajec
18,21,Podmagura
18,21,Tunel
18,21,Wygnanka
18,7,Zakącie
18,5,Ślewczyna
18,5,Tłoki
18,5,Wymiarki
18,7,Łęg
18,7,Mała Strona
18,7,Młynek
18,7,Piekło
18,7,Podbratkówka
18,16,Liwośka
18,16,Burdasz
18,16,Czarna
18,16,Doły
18,16,Dół
18,16,Dział
18,16,Góra
18,16,Granice
18,16,Hadałówka
18,16,Kłapy
18,16,Kozielec
18,16,Krzywa
18,16,Potoki
18,16,Rybia
18,16,Skalnica
18,16,Bucznik
18,16,Czarna
18,16,Donatka
18,16,Dół
18,16,Góra
18,16,Jarząbki
18,16,Kamieniec
18,16,Kozia Góra
18,16,Księże Budy
18,16,Lisi Kąt
18,16,Padoły
18,16,Podgwizdów
18,16,Potoki
18,16,Przysłopy
18,16,Rzym
18,16,Wielkopolska
18,16,Wypychów
18,16,Zawodzie
18,11,Szadowiec
18,11,Trzciana Dolna
18,11,Trzciana Górna
18,11,Zarącze
18,19,Grobla
18,19,Kolanówka
18,19,Leśniczówka
18,19,Rzeki
18,19,Brzezie
18,19,Pstrągowa Dolna
18,19,Granice
18,19,Pyrówki
18,19,Rędziny
18,19,Skrzynówki
18,19,Strachociny
18,7,Podlesie
18,7,Wielka Strona
18,7,Zawodziany
18,21,Zazwór
18,7,Grzegorczykówka
18,7,Kasprzykówka
18,7,Kędrówka
18,7,Klukówki
18,7,Kołodziejówki
18,7,Kopalnia
18,7,Krawcówka
18,7,Księże
18,7,Leniówka
18,7,Lipkówka
18,7,Mikoszówka
18,7,Namiastówka
18,7,Olejarzówka
18,7,Pachanówka
18,7,Patlówka
18,7,Polnorówka
18,7,Popardy
18,7,Potoki
18,7,Półanki
18,7,Ptaszykówka
18,7,Rola Patlowa
18,7,Sasy
18,7,Staraniówki
18,7,Stasikówka
18,7,Szczepanikówka
18,7,Szczepanikówki
18,7,Szypałówka
18,7,Śniegówka
18,7,Tureczkówka
18,7,Turkówka
18,7,Węgrzynówka
18,7,Widacz
18,7,Wojtówki
18,7,Wygonek
18,7,Zajdlówka
18,7,Za Lasem
18,16,Kosaki
18,16,Majdan
18,18,Nowa Wieś
18,18,Podedwór
18,18,Rakówka
18,18,Rynek
18,18,Wygoda
18,7,Wołtuszowa
18,20,Nowy Grębów
18,20,Odrzewy
18,20,Palędzie
18,20,Piasek Dolny
18,20,Piasek Górny
18,20,Szlachecka
18,20,Wiry
18,8,Moczary
18,8,Wygnanki
18,15,Zakościele
18,14,Koło Cerkwi
18,14,Koniowe
18,14,Walaszki
18,4,Podgaj
18,11,Budy
18,4,Szczekajówka
18,4,Z Dołu
18,4,Z Góry
18,14,Kucze
18,14,Pantalowice Dolne
18,14,Pantalowice Górne
18,4,Kobyluchy
18,4,Zagrody
18,4,Hawłowice Dolne
18,4,Hawłowice Górne
18,4,Dół
18,4,Folwark
18,4,Góra
18,4,Koło Kościoła
18,4,Koło Młyna
18,4,Na Rachawkach
18,4,Pagor
18,4,Parcelacja
18,4,Półanek
18,4,Rogówka
18,4,Babice
18,4,Kąty
18,4,Obucz
18,4,Osiny
18,4,Prosna
18,4,Przylaski
18,4,Rączy Potok
18,4,Zagroby
18,4,Zakącie
18,4,Zaokówka
18,4,Dół
18,4,Góra
18,4,Jawornik
18,4,Krzyżówka
18,4,Parcelacja
18,4,Nyklówka
18,4,Dół
18,4,Góra
18,4,Grabownica
18,4,Karczunek
18,4,Na Lesie
18,4,Za Rzeką
18,4,Dół
18,4,Góra
18,4,Jaworznik
18,4,Nowa Wieś
18,14,Zagrody Drugie
18,14,Zagrody Pierwsze
18,4,Browar
18,4,Dół
18,4,Góra
18,4,Łazy Węgierskie
18,4,Osteria
18,14,Nowa Wieś
18,14,Piaski
18,14,Cierpisze
18,14,Gościniec
18,14,Podłuże
18,14,Żurawiec
18,14,Sieniawka
18,14,Zadworze
18,14,Wątok
18,2,Trześniówka
18,17,Madraszówka
18,17,Osiedle
18,13,Półanki Skopowskie
18,8,Ożanna Mała
18,8,Ożanna Wielka
18,12,Błogie
18,12,Oleszki
18,12,Podchoina
18,12,Suche Laski
18,12,Szewcy
18,12,Tobyłka
18,12,Wołoszyny
18,12,Wymysłów
18,12,Zadąbrowa
18,12,Zagóra
18,12,Żabie
18,7,Pod Lasem
18,7,Radiów
18,7,Ochronka
18,7,Za Murami
18,7,Za Wodą
18,7,Od Gościńca
18,7,Rola-Cholewy
18,7,Rola Dukielska
18,7,Rola-Jaraczów
18,7,Rola Jastrzębskich
18,7,Rola-Kołaczów
18,7,Rola-Obory
18,7,Rola-Wierdaków
18,7,Wygon
18,7,Sołtyskie
18,7,Średnie
18,5,Góry
18,5,Kopciówka
18,5,Łazy Bieździadeckie
18,5,Łazy
18,5,Rzeki
18,5,Czarna
18,5,Rzeki Lublickie
18,5,Blech
18,5,Chrzanowa
18,5,Granice
18,5,Pod Bieździedzą
18,5,Rola
18,5,Dziury
18,5,Podlas
18,5,Półrolek
18,5,Rzeki
18,5,Dział
18,5,Folwark
18,5,Kozówka
18,5,Przymiarki
18,5,Rzym
18,5,Sowina Dolna
18,5,Sowina Górna
18,17,Osiedle C
18,14,Pod Kotelnią
18,8,Borki-Nawsie
18,8,Borki-Zagumnie
18,20,Kobylarnia
18,20,Nad Grądkiem
18,3,Budy
18,3,Góry
18,3,Rzeki
18,3,Zawodzie
18,3,Góry Południowe
18,3,Góry Północne
18,3,Kopalnia
18,3,Gąsiorówki
18,3,Granice
18,3,Kujawy
18,3,Podkonie
18,3,Działy
18,3,Markosie
18,3,Piaski
18,3,Zagórze
18,3,Wola
18,3,Budy
18,3,Granice
18,3,Poręby
18,3,Postronie
18,3,Stawiska
18,3,Zawodzie
18,3,Laskowiec
18,3,Podlesie
18,3,Półanki
18,3,Huta
18,3,Kamionki
18,3,Kmiecie
18,3,Kopaliny
18,3,Budy
18,3,Czapiec
18,3,Odwodzie
18,3,Rzeki
18,3,Kopaliny
18,3,Podlesie
18,3,Dąbie
18,3,Góry
18,3,Południk
18,18,Za Rzeką
18,17,Zeniówka
18,4,Parcelacja od Roźwienicy
18,14,Kępa
18,14,Leżachowiec
18,4,Parcelacja Hawłowska
18,20,Głodna Górka
18,20,Kobylarnia
18,20,Kobyłka
18,20,Królewszczyzna
18,20,Na Kobyłce
18,20,Podchoinie
18,20,Poręba
18,20,Stare Chałupy
18,20,Zajezierze
18,3,Dąbrówka
18,3,Okrągła
18,11,Wielkie Jamy
18,11,Za Lasem
18,11,Lisiakówka
18,16,Las
18,16,Słoniec
18,4,Zarudzie
18,20,Nad Stawem
18,20,Osina
18,20,Piach
18,20,Żupawski Koniec
18,12,Graba
18,11,Jezioro
18,11,Podwale
18,11,Syberia
18,11,Zaproza
18,11,Zawierzb
18,18,Młynarze
18,18,Podkorzeniec
18,18,Rędziny
18,18,Zagóra
18,11,Prewenda
18,13,Krępak
18,13,Korzeniówka
18,13,Krążki
18,11,Podlesie
18,14,Kociuba
18,13,Kiczora
18,14,Jamrozy
18,13,Jasienicki Potok
18,13,Kopań
18,13,Kopań
18,14,Kołczówka
18,13,Feniki
18,13,Rybne
18,13,Kuzie
18,13,Kuzie
18,11,Kwatery
18,10,Raki
18,13,Roszuszka
18,13,Przesada
18,13,Przesada Jawornicka
18,13,Bartkowskie
18,14,Bazary
18,14,Barć
18,20,Zabrnie Górne
18,20,Lisia Góra
18,20,Olendry
18,4,Zamyślówka
18,12,Podbór
18,12,Strumień
18,12,Piaski
18,3,Górki
18,3,Grobla
18,3,Kmiecie
18,3,Otoka
18,3,Podlesie
18,13,Górna Lipa
18,14,Górny Koniec
18,13,Górny Koniec
18,13,Górny Koniec
18,13,Górne Hucisko
18,14,Górni Koniec
18,20,Ciosy
18,20,Gęś
18,20,Głodyniec
18,12,Górka
18,20,Górka
18,12,Zakościele-Górka
18,2,Futówka
18,2,Równie
18,2,Folwark
18,7,Głowowa
18,8,Górka
18,8,Krzywa Ulica
18,7,Krzaki
18,5,Dąbrowy
18,12,Kończany
18,7,Łan
18,7,Dół
18,6,Zaruda
18,7,Myszkowskie
18,7,Wygon
18,7,Dół
18,14,Podgórze
18,20,Dąbrowa Wrzawska
18,20,Goczałkowice
18,20,Pasternik Wrzawski
18,20,Zadole
18,20,Grzęba
18,20,Kąt
18,14,Podedwór
18,13,Działki
18,13,Gamratka
18,13,Łazy
18,13,Makuchowa Góra
18,13,Miasteczko
18,13,Pasieka
18,13,Podłazie
18,13,Połanki
18,13,Stawiska
18,13,Bircza
18,13,Dudziakówka
18,13,Hucisko
18,13,Huta
18,13,Jastrzębiec
18,13,Łazy
18,13,Obszar
18,13,Ogrody
18,13,Poręby
18,13,Rędzina
18,13,Telegówka
18,13,Widne
18,13,Wielkie Pole
18,13,Zapotok
18,13,Dół
18,13,Góra
18,13,Górka
18,13,Kopce
18,13,Serwinówka
18,13,Za Potokiem
18,13,Kreca
18,13,Buraczkówka
18,13,Czerna
18,13,Głębokie
18,13,Łazy
18,13,Obszar
18,13,Parcelacja
18,13,Pogorzały
18,13,Potok
18,13,Stawiska
18,13,Witryłów
18,13,Witryłówka
18,13,Białka
18,13,Dział
18,13,Górka
18,13,Kąt
18,13,Kolonia
18,13,Łazy
18,13,Nienadowa Górna
18,13,Przydatki
18,13,Świnki
18,13,Dolna Piątkowa
18,13,Dział
18,13,Górna Piątkowa
18,13,Błonie
18,13,Czerwonka
18,13,Czobot
18,13,Dół
18,13,Dział
18,13,Góra
18,13,Haliga
18,13,Osz
18,13,Potoczniówka
18,13,Zadział
18,13,Bylacin
18,13,Łączki
18,13,Poręba
18,13,Dział
18,13,Brzezina
18,13,Chełm
18,13,Księża Część
18,13,Śliwnica Dolna
18,13,Śliwnica Górna
18,13,Zarąbki
18,13,Zasan
18,2,Folwark
18,2,Magierów
18,2,Zatyle
18,2,Od Folwarku
18,2,Podgórze
18,2,Poręby
18,2,Za Chomem
18,2,Czekaj
18,2,Góra
18,2,Hektary
18,4,Śmidowa
18,13,Zakościele
18,6,Gołębiówka
18,6,Wielkie Pole
18,11,Pole
18,11,Podlesie Żarowskie
18,9,Glinki
18,5,Za Sztreką
18,13,Błonie
18,9,Stara Huta-Gajówka
18,14,Stojadła
18,18,Grabczyny
18,18,Kępa
18,20,Łapiszów
18,20,Sadowie
18,17,Kąt
18,19,Jastrząbka
18,19,Pod Patryją
18,19,Za Górą
18,20,Kępa
18,20,Nowy Sulechów
18,17,Łazy
18,17,Wólka
18,16,Dół
18,11,Kmiecia Strona
18,12,Piaski
18,13,Za Rzeką
18,12,Harasiuki
18,10,Barania Góra
18,3,Grabica
18,3,Ługi
18,15,Jodłowiec
18,7,Górka
18,4,Sieniawka
18,6,Chlistawy
18,6,Lasek
18,6,Podkościele
18,13,Kolonia Drohojówka
18,13,Kolonia Hnatkowska
18,15,Podlesie
18,14,Zalesie Maćkowskie
18,4,Halicz
18,8,Piaski
18,8,Podpastwiszcze
18,8,Zabłocie
18,4,Kochanówka
18,4,Koło Kolei
18,14,Szmule
18,14,Buniowskie
18,14,Sławgóra
18,7,Góry
18,7,Podbardzie
18,7,W Zaworach
18,14,Łazy
18,16,Majdan
18,16,Pod Lasem
18,16,Podławki
18,16,Podnionadówka
18,14,Chałupki
18,13,Chałupki
18,13,Mątwice
18,13,Madański Potok
18,14,Spaleniec
18,13,Sosny
18,10,Miasto
18,13,Rzeki
18,13,Dolny Koniec
18,13,Dolna Lipa
18,13,Dolne Hucisko
18,13,Chomińskie
18,13,Chomińskie
18,13,Mielnicze
18,14,Mijów
18,14,Pastwiska
18,13,Pastewnik
18,14,Świtałówka
18,13,Pasieka
18,20,Na Granicy
18,12,Kąty
18,12,Komorniki
18,14,Dział
18,14,Dział
18,14,Wełcze
18,14,Trybałówka
18,14,Turzy Potok
18,12,Podborze
18,14,Wiedne
18,11,Wilcza Wola
18,12,Olszyna
18,20,Przybowe Bardo
18,20,Podlesie
18,20,Pod Kółkiem
18,16,Kopiec
18,16,Pustki
18,16,Świdrówka
18,16,Ukraina
18,16,Żabnik
18,16,Babigóra
18,16,Dół
18,16,Kolonia
18,16,Koło Szkoły
18,16,Koryto
18,16,Pod Lasem
18,16,Poklasne
18,16,Przymiarki
18,16,Gruszawa
18,16,Kamionka
18,16,Korczyna
18,16,Środek
18,16,Dolny Niechobrz
18,16,Górny Niechobrz
18,16,Granice
18,16,Kąty
18,16,Radzielówka
18,16,Zapłocie
18,16,Zimna Woda
18,16,Folwark
18,16,Góra
18,16,Kolonia
18,16,Krzywdy
18,16,Pod Bzianką
18,16,Przymiarki
18,16,Za Rzeką
18,16,Doły
18,16,Zabierzów
18,16,Zagrody
18,16,Granice
18,16,Lisiaki
18,16,Ścieżki
18,16,Zagórze
18,16,Na Szlabancie
18,16,Ryjak
18,16,Góra
18,16,Kolonia
18,16,Na Skotni
18,16,Przymiarki
18,16,Resztówka
18,3,Mała Wola
18,3,Mariasz
18,6,Sudoły
18,7,Góra
18,10,Krzaki
18,7,Belgrad
18,11,Małe Górki
18,5,Podgóry
18,7,Wądoły
18,5,Przerwa
18,5,Góra
18,5,Olszyny
18,5,Wysłanka
18,5,Dół
18,14,Podłęg
18,14,Za Dworem
18,4,Góra
18,4,Grobla
18,5,Kręcisz
18,5,Suchania
18,5,Zawodzie
18,12,Pogoń
18,13,Nagórczany
18,13,Łany
18,13,Łysa Góra
18,13,Poręba
18,13,Babia Rzeka
18,13,Działy
18,7,Więckowa
18,7,Wójcikowa
18,7,Zagrody
18,8,Górki
18,8,Mokrzanka
18,8,Koło Szkoły
18,8,Górka
18,11,Czachory
18,11,Granica
18,11,Błonie Małe
18,11,Budy
18,10,Budy
18,10,Dół
18,3,Górny Koniec
18,14,Kąt
18,4,Kalinówka
18,7,Dół
18,4,Górka
18,4,Nowa Wieś
18,12,Ciągłe
18,6,Poręby
18,6,Zagrody Pierwsze
18,7,Kolonia
18,12,Za Wygonem
18,9,Mielniki
18,2,Graboniówka
18,4,Grobla
18,14,Drzewieckie
18,4,Dół
18,13,Zagroble
18,13,Kolonia Tapińska
18,11,Zagrody
18,11,Młyny
18,11,Dąbrówka
18,11,Koło Szosy
18,9,Dumy
18,9,Mielniki
18,10,Dyszlówka
18,5,Rzyckie
18,13,Górka
18,13,Ulica Cmentarna
18,13,Grobla
18,9,Prewendy
18,9,Podsigła
18,9,Dolinki
18,14,Parcelacja Rożniatowska
18,14,Kamienica
18,20,Sapy
18,10,Żołynia Dolna
18,10,Żołynia Górna
18,13,Żujowy Potok
18,13,Zimny Potok
18,11,Zastawie
18,14,Zawada
18,14,Zalesie
18,13,Zamłynie
18,14,Pod Grabnikiem
18,12,Zakościele
18,12,Zagrody
18,12,Wygoda
18,14,Wańkowskie
18,14,Szwaby
18,13,Wygon
18,14,Wólka
18,13,Wola
18,13,Wola
18,13,Zabrzeskie
18,10,Zakącie
18,13,Zagóra
18,1,Caryńskie
18,4,Wietlin
18,17,Prełuki
18,12,Kamionka Górna
18,1,Chrewt
18,1,Olchowiec
18,1,Wołosate
18,12,Kamionka Średnia
18,12,Kamionka Dolna
18,17,Duszatyn
18,2,Gołaszówka
18,1,Sokole
18,1,Nasiczne
18,17,Balnica
18,15,Ostrów
18,18,Moskale
18,21,Bystre
18,21,Polanki
18,4,Tuchla
18,9,Dziewięcierz
18,9,Polanka Horyniecka
18,9,Monasterz
18,9,Niwki
18,4,Makowiska
18,9,Huta Kryształowa
18,9,Stara Huta
18,9,Lubomierz
18,9,Sucha Wola
18,9,Lebiedzie
18,13,Chałupki Dusowskie
18,4,Biała Góra
18,4,Chrapy
18,1,Hulskie
18,1,Grąziowa
18,1,Kwaszenina
18,1,Trójca
18,1,Trzcianiec
18,1,Skorodne
18,1,Żurawin
18,1,Procisne
18,1,Sokołowa Wola
18,1,Tworylne
18,1,Arłamów
18,21,Jabłonki
18,17,Płonna
18,2,Ulucz
18,17,Osławica
18,5,Żydowskie
18,5,Ożenna
18,17,Stróże Wielkie
18,7,Granica
18,17,Jawornik
18,17,Wola Michowa
18,7,Puławy
18,11,Wychylówka
18,15,Granice
18,12,Kolonia Łazorska
18,17,Górna Wieś
18,21,Żernica Wyżna
18,7,Czeremcha
18,3,Przyborów
18,2,Łęg
18,17,Nowy Łupków
18,17,Brzeg
18,17,Huczkowa
18,17,Odrzechówki
18,8,Kopanie Zmysłowskie
18,8,Wesoła
18,8,Parcelacja
18,14,Izabelin
18,4,Karwaka
18,4,Mendlówka
18,4,Murowanka
18,4,Bukowina
18,4,Parcelacja
18,4,Psiarnia
18,14,Podgrzęszcze
18,14,Szewnia
18,4,Borowiec
18,14,Małe Zawisłocze
18,14,Piekło
18,4,Surmaczów-Kolonia
18,11,Czarna Rola
18,11,Wygoda
18,18,Kniejka
18,20,Klewiec
18,11,Zabłocie
18,11,Bożówka
18,21,Habkowce
18,21,Moczarne
18,17,Stary Łupków
18,17,Maniów
18,17,Mików
18,17,Grędówka
18,13,Nowostawy
18,14,Przyimek
18,16,Morgi
18,8,Kudłacz
18,8,Zerwanka
18,11,Wrażniówka
18,15,Zdżary
18,15,Potoki
18,15,Zabłocie
18,15,Bukowina
18,6,Józefów
18,21,Kołonice
18,7,Rudawka Rymanowska
18,14,Pod Piwnem
18,14,Pawłowa
18,14,Psi Młynek
18,14,Jaz
18,14,Kopalina
18,13,Mordownia
18,13,Kolonia
18,14,Plebanka
18,14,Łazy
18,4,Moszczany
18,4,Gajówka Śmigłówka
18,14,Poręby
18,14,Wielkie Zawisłocze
18,14,Zakręcie
18,14,Zawisłocze
18,14,Borki
18,14,Zasanie
18,14,Podchodaczów
18,14,Podwólcze
18,14,Zawisłocze
18,14,Mały Ubieszyn
18,4,Łapajówka
18,7,Lipowiec
18,7,Szklary
18,7,Wola Wyżna
18,11,Przybysz
18,11,Zwiernik
18,21,Łubne
18,12,Łętownia
18,11,Niziny
18,20,Borek
18,18,Józefów
18,18,Karkówka
18,18,Antoniówka
18,18,Radna Góra
18,12,Osada Leśna
18,2,Hroszówka
18,13,Hołubla
18,11,Łuże
18,18,Goliszowiec
18,18,Szlakówka
18,10,Grabnik
18,13,Łodzinka Dolna
18,13,Łomna
18,14,Łęgi
18,7,Moszczaniec
18,7,Darów
18,16,Kąty Trzebuskie
18,1,Muczne
18,11,Wilcza Wola-Borowina
18,1,Dźwiniacz Górny
18,14,Gaj
20,2,Drukowszczyzna
20,2,Kiermusy
20,13,Wiśniówek-Kolonia
20,5,Jodłówka
20,1,Chomaszewo
20,11,Kamienica
20,6,Laskowiec
20,2,Konne
20,2,Krasne
20,7,Nart
20,11,Kniaziówka
20,5,Zabagonie
20,2,Zielona
20,2,Horodnianka
20,2,Budzisk
20,2,Buksztel-Gajówka
20,2,Czumażówka
20,2,Rogoziński Most
20,2,Straż
20,2,Ponure
20,2,Krzyżyk
20,3,Wiktorzyn
20,7,Nowiny
20,7,Lipnik
20,11,Podbudno
20,10,Chrościanka
20,11,Janów
20,11,Bachmackie Kolonie
20,6,Dąbrowa
20,11,Giełozicha
20,10,Grabowiec
20,10,Poręby
20,1,Kresy
20,2,Ratowiec
20,3,Orlanka
20,4,Wojewodzin
20,4,Borawskie-Awissa-Kolonia
20,7,Bagno
20,2,Brzozówka Strzelecka
20,14,Nowe Szumowo
20,11,Chilmony-Kolonia
20,11,Rogacze
20,2,Stary Majdan
20,5,Nikiforowszczyzna
20,3,Majorowizna
20,2,Majówka
20,3,Otapy
20,8,Stożnowo
20,3,Wandalinek
20,5,Kraskowszczyzna
20,2,Krasny Las
20,8,Korczak
20,3,Wylan
20,10,Choroszczewo-Kolonia
20,3,Chranibory
20,2,Izoby
20,5,Jakubowo
20,5,Bobinka
20,11,Milewszczyzna
20,5,Kruhłe
20,3,Kruhłe
20,11,Suchy Hrud
20,11,Aleksandrówka
20,11,Markowy Wygon
20,11,Pisarzowce
